user,item
38759,13395
14017,10093
15311,11243
36174,16304
25245,6439
19142,4505
1308,1844
38964,13800
9515,569
26111,8805
23124,7762
23378,11062
19083,17107
1083,2665
9457,564
17366,12656
17147,13292
4374,4873
16794,15648
16483,1234
3945,2481
3477,161
18908,10875
21300,1909
8961,5995
17920,6799
15361,14339
16354,2517
15638,6511
15140,12650
11129,14290
28250,11794
39196,18630
20860,14819
38071,11839
38542,17840
8564,11435
9527,10728
37264,13436
10982,657
11023,658
29501,16630
30470,4414
37283,10453
12502,807
8267,487
11021,3214
26927,17419
18419,17076
39334,17409
26173,18677
31084,9188
3971,9313
6870,1087
12099,767
2733,8472
15453,6707
35900,11890
35872,9842
26808,11496
22238,5036
36861,11110
23264,8815
8168,831
32003,5149
13833,8955
23788,5028
10873,12741
3645,9678
42,1
15565,8052
35823,10330
38878,15449
37792,15002
37544,14900
20417,6247
29689,15876
22194,2081
12660,14174
28730,10286
21231,19003
22056,2147
16823,3479
8976,2064
1264,3318
24010,2754
101,207
3323,4500
2729,10177
11773,731
26740,6615
25791,8129
33038,15406
13293,881
16190,8797
24031,3981
27976,11143
33376,18030
5916,8248
26898,9803
37639,13201
25523,2837
32501,11387
36906,9674
13170,15161
195,15653
8807,5796
34698,14785
13949,19063
26459,16522
19813,4015
30652,10200
30024,4215
13069,12076
4561,11733
34359,17948
22553,2148
8416,8799
19258,6587
24356,9002
3529,16403
13088,18892
32875,12917
5399,1848
14663,1036
16541,6344
3934,11204
30197,8465
32416,18230
33710,19380
36239,19545
26683,15075
15224,15598
6738,11042
35459,16172
9990,6906
6223,1736
6412,4641
9715,1948
38281,15835
24708,2637
2495,2910
5201,8629
611,39
9394,8723
25607,6641
30493,11617
808,6969
17771,10303
18304,13018
24110,4408
31867,19112
34636,12348
35363,16060
29092,9846
20258,16658
15993,7828
4508,714
33950,6358
21245,8431
32671,5516
37116,18663
18854,7419
14952,3367
2348,11908
23547,12754
29012,3851
8542,3380
32933,5701
34932,9084
25317,13833
19675,16458
11281,14874
9383,13795
38077,14850
38817,13162
9219,12640
8823,12640
28419,3687
17555,1387
15727,12381
4078,10528
6202,18521
21137,7154
12888,14619
24640,6801
12855,12227
12685,10126
14619,9327
6248,5283
8085,7584
945,5122
20118,9807
30138,12691
24411,10482
36447,18638
23637,17477
12954,4635
1337,1566
22880,2222
6820,382
18707,15612
31720,5024
36511,19562
13698,11734
9921,19462
17839,10140
31032,17455
32620,16800
3668,11545
26860,14451
21309,10778
6500,5480
6650,2795
16574,5971
34013,14896
6059,1573
17509,3216
6149,14298
37704,17977
10631,1663
7826,8770
32499,14187
11740,7951
5923,15648
32898,17841
12265,2854
32218,5250
466,10856
18637,9904
30187,15161
35768,8096
24853,12654
19911,16414
19316,6405
36521,15688
35397,18921
6866,8970
34727,13434
10037,10322
15293,9913
23046,2244
35709,12777
5181,270
23345,2311
30039,18272
5209,18533
17033,12281
484,14414
32416,18043
21542,15055
2932,2347
4696,228
3152,4565
28766,14212
35073,15949
3139,9241
29228,5383
38288,16819
19197,3838
37384,18106
32980,5734
31154,4723
21009,2110
19011,14413
34575,19055
497,2167
26348,17419
10192,9455
34567,11243
22807,2204
8760,7617
35368,18876
36832,19471
20619,14383
12246,13676
27900,3494
12965,6947
25817,18133
5934,10814
33599,18372
25217,3616
38268,18395
24603,17686
2869,9888
24034,2482
37720,13113
21197,16467
4073,198
24680,2630
3838,6717
19019,5205
4514,9740
37701,18698
14849,5280
13290,8585
26555,18220
38429,15495
4012,18389
12388,9945
12934,844
23400,2317
4048,11630
13442,11608
18848,19094
39235,17056
8115,473
32706,9995
13778,8524
27317,10060
35402,14272
1698,69
21266,1900
14464,5819
2134,2851
23166,2271
29366,16189
6832,1360
23478,15375
29123,17185
16169,12138
37549,14520
6050,7740
14111,978
17527,1380
2895,8052
12860,4813
3211,152
5163,7129
15660,3751
925,2374
21998,11217
16919,5846
36072,9879
37598,14762
16058,14377
5817,11302
6189,328
22558,9339
7398,9476
10106,11858
18087,19100
29216,18473
25825,6235
15894,1888
17081,8059
38898,13448
9159,643
25163,11219
23894,11065
33042,11768
3655,169
9420,8497
18658,1546
24752,8652
10184,7203
16202,7309
14822,12077
9598,10489
34149,10813
14295,8396
13980,13488
7167,1033
30658,7793
2283,8935
7288,15323
2873,5768
21364,4232
12601,2616
14282,994
5109,6088
5857,10677
31027,19152
8157,14954
4040,9028
4164,204
15564,8900
18327,15153
12480,14340
26857,16975
14335,1005
5592,7935
12029,3329
2636,6205
13620,2191
9518,1461
11944,747
16018,10009
3629,16260
39332,18762
29996,18008
172,4156
18320,1500
16759,3978
18431,15102
19587,14790
7134,869
34613,11455
15232,9450
2229,14310
2152,12400
35111,15115
36244,19515
13416,10655
30446,8795
10969,7082
19611,12151
4802,6853
33716,10126
30094,14759
3549,816
7682,859
36578,9188
22686,10008
9590,12425
22255,17369
22401,17194
30152,15114
16871,1536
6719,8332
14682,4445
30339,4360
23264,2293
3289,19551
8358,10648
889,4490
27630,8923
30093,17136
16009,11370
2286,857
5007,14024
11936,15542
7920,16838
19065,1630
17796,7892
24099,3094
24585,16543
30743,18938
35566,13012
35567,9450
14260,1719
36489,15912
14108,7741
31886,16886
1446,62
10965,18236
7241,16900
9808,19077
14044,9419
30940,11531
12110,769
31564,4942
22443,6062
9967,4023
1161,51
1775,1442
26458,8301
23958,2458
16363,8461
18445,1521
16741,7855
7751,1322
6916,11074
31576,4952
34163,15675
27250,5268
2293,92
2334,93
4875,13881
14175,2146
23868,7079
8956,902
25891,15020
29988,8990
32755,5563
38450,13152
24440,2582
24629,4733
29120,6901
30644,17373
1997,9748
2281,3091
18025,18466
27151,11274
14204,982
9059,10829
13790,11730
29977,8427
9572,15521
963,8710
3640,2357
1616,2859
35884,19090
35318,7567
9276,15378
30809,8930
39365,18389
5129,17157
7650,6881
12567,11170
963,15476
1643,8819
35777,15436
23586,16010
29245,3940
16108,16936
7770,8114
22644,5139
18220,4920
27179,9134
6359,17706
14169,6407
10161,15892
15662,9652
35271,13736
37888,12994
6425,19457
23191,2275
15686,1378
27958,12255
33536,12089
13104,10220
17154,1338
11091,19182
9646,12975
36423,12901
5728,7636
13169,5330
15722,10053
19726,7242
6629,16604
10358,5452
11633,2388
37346,12768
21713,3825
32196,15101
17547,1390
13968,2687
4931,15586
14768,1050
4840,2636
600,1972
16639,2935
29400,10593
20437,19469
19455,1652
19496,1653
22851,7818
23515,7044
14982,8334
17504,11492
35044,7290
33842,14774
1724,12675
21390,10877
13412,900
20672,8382
9614,581
7438,16527
26211,18087
27553,16999
19420,9363
29380,5780
20533,1807
21845,2008
18173,7278
28971,11210
5657,5086
10946,653
27568,14274
6250,12770
28036,10178
31080,8722
35092,17106
36186,11752
37884,11265
18880,5046
7101,3901
16942,11738
8315,9983
1128,505
26210,17461
9534,571
34854,9771
16927,14089
17491,16117
17684,2926
31462,6730
7379,2310
1799,12983
8631,15292
14321,15367
20663,16159
29994,10153
21473,8794
36502,9140
14155,6969
29750,13176
14679,5434
14524,8529
8806,16986
16766,3002
16396,1217
19495,3255
19625,15379
35623,9171
19840,5919
23764,18620
27565,3372
11313,11161
37853,11928
25920,16702
29019,18740
14859,1056
6181,13299
32625,6434
19333,11191
37416,14556
32029,12038
2493,6732
12649,12887
60,6275
39281,16626
658,17686
17146,17529
26303,9650
31160,16140
38906,13716
21977,16382
10668,634
1229,3165
10803,13102
30179,8347
21990,9447
18299,10503
27914,3502
1391,16675
32200,10176
1042,3689
32716,8780
3746,8581
37183,18468
9451,3272
10406,4956
30669,8332
38110,18104
30950,17619
20829,19564
26671,7201
18904,1578
38652,14896
8287,16905
35635,15142
11793,9653
28262,15862
21538,1944
3478,12334
35904,13088
33297,11512
25634,2859
1766,2565
32794,13143
38826,16365
2918,8146
13535,15450
37460,10616
27160,16760
30359,9580
8227,4365
13144,15070
33621,6132
37493,12227
9038,17604
2813,7571
6612,8492
38948,18398
13707,17627
6882,5909
11558,13519
20134,1753
21233,7323
1373,17923
25367,3804
32785,19042
3556,8029
7759,15981
911,13139
13537,5323
29949,18168
29106,3893
12737,17513
34417,17154
921,16486
12473,5574
11373,13365
18451,12697
24265,11118
11066,18318
31119,17912
33263,15260
5190,12603
15885,2824
37993,18942
676,36
16505,5161
23237,17442
33724,6206
32877,14443
19369,1640
20587,18421
19740,19488
36607,16698
31719,8643
16220,5150
7570,18687
22008,2350
21873,12513
31561,17102
32329,6128
35264,11899
16098,14020
17143,1634
20505,1800
37691,11033
10152,18863
2890,4138
35472,15231
7554,3817
7735,445
22283,17457
12357,13454
5711,7363
8915,527
13553,18233
3754,9841
8762,7078
19815,1703
2663,11679
29043,3863
12645,18997
27742,17757
11607,7664
22169,16015
27805,19237
36482,16945
37222,14503
20693,1827
4388,12988
30601,4470
5288,2133
439,1920
4141,9324
3241,931
12515,807
38032,16937
22463,2125
25988,3975
8280,487
31492,7832
12129,771
7491,12112
32334,9050
32133,5384
6876,10496
13468,2014
12217,9636
1945,11412
12778,1567
30040,4968
4772,5757
13478,5361
36173,14631
29692,6887
24970,10613
19695,1920
3943,5151
14684,14965
32829,5622
80,273
35361,16638
36782,19061
13040,2102
8398,492
5478,671
1298,58
13660,1029
38315,18672
22092,6480
29158,17883
25577,18353
32862,14780
19308,1632
23643,8949
18419,14531
11370,6515
7302,11785
38950,17907
24320,14826
39355,19124
18151,11518
26191,10295
39318,19242
28081,3562
9342,832
38999,14012
341,13388
12643,7892
37781,16829
3428,8596
15041,18339
18018,12278
18145,1473
17173,1340
19754,1695
27255,12272
21250,10873
957,9540
16524,6529
13052,8477
13342,5018
19068,7756
4177,204
29760,4122
30150,4277
29639,6047
18943,18607
17808,4712
8296,12592
19810,11776
26247,3006
25185,12779
12112,16900
12840,835
21336,6079
27715,13546
34714,10141
37637,13643
21230,1896
4358,5096
19046,5149
14727,6636
15780,4691
19272,17735
17648,9311
915,8883
9341,6972
5509,14239
10402,9806
26541,3079
30405,4395
22843,2210
30747,7542
39114,14850
20499,1798
35295,16660
35321,11465
5130,14593
22313,9565
38336,17939
17505,15799
1793,2591
5781,6417
38060,15789
9635,7045
38927,15374
28277,5678
27965,10287
35129,18061
21864,2010
5952,7238
8254,8178
32042,19066
12286,17938
24311,2550
38632,14675
14733,5646
6634,16842
23539,3202
38473,19526
18375,8835
19394,1644
12105,11891
25400,4399
92,4658
38316,13126
30754,4525
36633,14675
16435,12448
8030,8820
18364,1506
31128,12845
13351,892
27817,14896
26151,18304
7268,3774
10390,17285
25421,18458
33485,8207
17994,1572
32790,16434
11720,12026
25288,19218
38169,11894
23759,17447
15010,7593
8872,13020
29078,15108
33982,14274
18077,10093
4980,3240
5322,12803
29343,9929
23691,15219
4473,211
2294,14388
15457,1115
14376,1012
17850,1419
24083,12067
5695,8066
805,12770
22082,7857
22610,14392
2102,17601
3821,5883
6089,1577
35809,19243
20242,2252
9724,589
1759,2151
32569,7174
34157,6519
35158,11554
5236,2829
16078,12695
24328,12248
19187,13169
20892,16105
39352,19420
9415,19432
10128,2335
25440,18053
11644,18581
33619,18894
2298,4307
4545,15339
9803,15757
20507,9474
21622,2745
20171,7273
19847,10367
33823,6242
4504,12305
13251,14916
33193,5846
3563,905
8423,496
14095,16961
13875,8327
18295,14062
38983,15924
14463,14913
32362,15717
27961,10032
28659,8842
3191,11098
9791,8176
38887,18845
22925,5462
13635,919
23935,10236
38640,19318
22169,16446
34863,13460
16062,1184
31648,15973
3890,5972
25578,2845
1835,18495
30316,4917
14994,6978
20035,9613
26860,10751
19518,17954
28656,13805
28348,7236
30399,4393
31925,5112
9511,8135
1742,1685
37500,17480
8744,15547
18825,10039
22609,5764
32460,18453
32856,12037
5063,10151
31668,10559
28488,12127
14174,13224
33250,14593
10720,637
7260,13145
28894,13165
26497,15371
13975,3565
19388,1642
24372,9405
28730,5594
35077,10894
22193,17166
20732,16842
38223,16131
31365,11847
5723,17148
14460,6239
16860,1298
22123,2060
17331,3135
14740,2092
29655,18366
38615,15608
7205,5867
4878,15228
38331,19232
30572,4455
22915,15996
38672,13109
25664,11209
36366,9017
27585,18873
28700,12144
29641,9958
37074,10043
10025,5457
4957,10798
25313,13611
25270,10531
19454,18453
22505,4205
37322,10522
25842,13174
19421,9645
5453,4963
29183,5323
1182,4986
13914,4736
30309,15722
33232,12808
11301,12013
4006,5476
13376,896
38422,18195
22584,2404
5903,2166
39176,19566
20181,4041
28467,6257
37837,12257
23785,10910
516,3031
34123,13137
29723,8054
23628,3729
31072,17936
663,2677
39105,14788
8818,11792
32027,13204
15064,3454
24458,9848
2273,91
26662,17800
15316,13474
22689,2174
16739,11062
27751,3434
13038,850
15371,1103
4934,4532
17943,10040
36927,18236
14707,17338
16693,1268
1359,286
8788,14959
22244,8324
27398,7638
25476,6919
18494,7295
16534,3840
28850,4466
35525,15459
16905,7725
12576,8524
19274,8389
36240,11240
24748,7119
37175,14901
16895,4004
1556,2678
16401,1217
19382,1691
8917,3826
8897,5803
8980,1142
35032,17404
1986,14690
32972,9581
9083,1994
29213,9190
23483,9716
5592,8773
32018,14134
4056,196
20828,6968
22356,2098
3735,1309
16563,7937
33614,6954
27430,3338
3842,5313
65,12287
37625,10949
36880,10795
19209,12070
2364,97
32083,14909
1823,9572
18569,1537
17704,18994
9108,11634
12124,16081
16052,8522
17035,5838
328,215
19714,18779
16442,2291
12826,10122
32249,9320
38162,17546
29760,11937
11485,18201
37481,18316
29702,17594
33025,5754
29749,6860
568,25
688,10707
32775,5579
17703,1399
13532,5036
4109,18623
30004,5100
22132,8351
20384,2335
30940,18785
6496,12696
18765,17640
6218,3303
9014,5532
87,16317
28969,3837
17384,12357
26971,9724
3070,13454
32201,8094
34467,7125
35225,12402
511,2500
1413,17355
20396,11363
21821,3362
10069,600
1024,52
25347,8820
36083,11120
30319,6400
18648,8730
848,14321
15745,6634
7682,12569
26786,3154
10092,15486
5228,14241
24621,4929
15281,18019
38839,13169
37348,14134
23399,16672
35039,12777
11138,15753
12597,19414
22059,5755
2766,6603
9364,14932
26509,13584
6704,5424
10537,5929
15862,1153
34941,8455
5117,265
27136,13682
4492,213
6296,13708
28150,9530
34960,9636
15846,11947
9216,4080
18467,2252
29791,11892
22189,3892
38506,12713
35475,17787
15178,2749
13653,11300
3565,9221
26440,5095
6644,404
21523,10605
12677,818
19060,1611
11775,2178
7275,7037
38794,15223
14952,1066
13487,16084
6080,11558
12450,4976
12490,14174
25893,16603
25559,11065
7787,12288
18933,7104
17739,3926
26400,11681
19979,1736
24185,13369
11914,1182
6007,318
7777,14229
22278,15210
6559,831
34662,17660
6901,4732
28938,5923
28934,14849
19784,11067
31303,13978
38550,14839
5307,8201
19875,7398
36276,8750
3227,8771
13583,18774
6259,3171
21636,10616
3458,3981
9962,597
26215,18293
15291,9526
2029,162
4665,224
30569,19244
14439,3833
11801,2944
2541,1276
30613,5960
29038,15148
11017,2081
15029,4049
38120,17483
18977,8476
19133,15405
30026,12027
26532,3074
18174,16231
7925,463
26286,3018
29577,17304
10718,8056
33601,16623
13123,10629
37522,19227
18381,3877
18536,1536
3899,3700
9760,18906
25777,16912
7353,422
1031,9704
3306,153
26339,3029
4479,3228
3083,14633
27458,5841
34798,9145
34271,9628
7817,2219
12853,10926
21568,1948
8656,510
24591,12447
16280,12618
16451,4394
29160,8856
32114,14677
5559,4210
29774,11001
6863,386
37208,13186
20029,19087
30715,18614
21022,7265
28972,19358
12754,4100
20278,9211
19130,7886
18190,6510
29613,4078
24917,11277
36359,15311
22170,15356
37566,10800
494,3032
34894,14464
17989,8856
13823,12837
26275,3902
38522,13059
7617,7018
1863,9402
2116,426
9555,3709
2855,765
10428,13662
545,12015
3480,10616
21563,13981
14341,8454
27681,6397
34411,10681
18594,6347
30323,7405
8163,13728
11253,9988
17225,8995
10245,3782
37168,16365
3808,2726
17689,7409
1686,441
23158,12211
31430,16249
16251,5756
10454,17892
26172,2999
34074,13920
19107,1620
30880,9366
32063,13129
15902,4821
12500,18088
88,4
36906,15025
34442,8839
8389,2528
27662,10827
32447,8581
11626,713
6066,16926
10949,18221
9227,13426
38174,11921
34815,11272
24354,3727
13836,6982
24665,12479
11568,708
7105,4725
22204,12980
6896,3797
11239,1206
13058,15733
28139,16269
19762,2611
8261,7796
38288,15591
11124,667
11580,718
17958,5331
14945,5319
16163,5885
33649,17662
13019,7110
12644,817
6380,14241
14811,5504
14876,17233
13281,879
4857,16422
31180,17898
39184,17018
25757,2891
30491,13889
6191,18102
32768,17216
20344,1781
30030,19129
984,653
32225,12278
17751,16126
26187,14903
29076,13159
34802,8727
11156,5062
37325,15493
1972,18665
35981,9338
4081,12794
812,8655
25141,13481
2737,17192
23501,4524
5414,4423
12759,1655
16029,15064
22339,5021
654,7665
11141,3599
31146,11847
22061,2044
26138,17993
5875,1785
21147,1889
14677,9021
26258,3011
8763,570
27768,9643
13833,937
16125,1189
13619,6835
20464,15795
5170,2908
33301,15369
30978,9388
21172,3989
34200,6541
34243,6588
16518,1241
29062,14526
27655,4639
23644,6279
14929,8087
2888,15802
29879,4168
19331,17380
17611,2078
34200,13307
11377,4791
711,978
10783,642
33291,7834
11063,659
36396,16480
4844,240
38109,17779
3192,7518
22698,14133
23732,8728
16417,4168
28619,3726
24658,8893
37357,12667
17219,15409
23162,9514
31040,9461
8228,15821
24398,10659
5506,5435
10206,607
29968,9851
22786,7133
7272,2608
18732,18525
28228,3696
25645,8930
18422,11129
25485,5265
16305,15604
705,5643
31423,15241
5628,298
13866,4752
23508,8996
18750,15317
33318,15268
30176,5986
11194,14832
20210,3338
7321,5102
21607,1957
19030,14553
4275,446
28043,3542
36055,13103
16166,18047
37978,14424
39125,19284
9781,8513
19079,1613
16878,1479
28455,17981
26769,8679
27889,12874
17180,7479
8247,2234
11018,12512
33678,6512
11512,2467
7551,7634
18240,10842
29522,4041
709,1574
2914,15413
11440,4284
18702,6177
30647,7799
15650,16036
7049,15502
9914,9200
15707,10908
24544,10029
209,10269
37456,14850
11287,16470
13556,15018
25217,5584
29761,6659
30948,7912
14736,13602
24450,12996
7069,13875
17249,18926
18242,10514
4261,1463
27368,3322
32190,17173
6535,355
33499,12939
12421,14305
38009,18567
2305,16594
21094,12271
34610,18519
36886,18238
25670,5687
1704,1852
12413,831
39267,17781
9981,12650
12184,779
26205,19028
6144,325
38710,13137
19471,4422
27535,7003
12784,18679
21745,9730
4221,8049
22055,2042
6557,14235
24568,3202
18723,3216
35162,19382
18037,15720
4369,5668
3983,1468
12454,12509
17332,7044
6786,9749
3957,3630
38910,13548
5694,8733
27297,13604
36722,19311
35421,16990
33926,11420
7314,419
29932,13441
10696,14823
24333,6314
1829,12827
24792,10800
11232,1971
9164,2955
514,12328
27782,3446
31885,17610
794,8181
32480,8371
33968,12770
12872,7895
6435,6085
3500,1068
23443,8438
33319,5908
3588,17130
9283,553
37768,14266
24222,9307
31464,4906
24552,10939
18343,15372
9778,1663
3484,161
16706,5962
22874,9045
33331,19100
3939,741
2357,15174
30717,17107
2150,18079
11610,10009
21715,9059
30397,11275
17135,5321
28755,12071
15181,11480
12342,6925
7892,17563
31211,10445
21627,16759
31586,16738
9286,3833
21431,6267
35180,15749
36305,16124
33230,12982
20331,7642
19439,16106
16043,3524
6177,326
6299,5419
21165,4835
37582,10854
13391,5211
36489,15652
15227,8041
16371,12630
5765,2452
22100,2053
15899,7158
20702,16041
3643,167
24618,7721
14308,17341
15399,5300
17211,17158
27722,16896
37847,18076
28315,18164
30285,9475
33446,5975
32047,6529
26694,7005
10173,606
26499,12953
35126,8292
1414,19111
22639,18172
29764,13186
22826,13834
32876,6761
16420,12091
20424,2864
22667,13023
7421,7724
3993,522
7014,395
11587,710
36787,17695
4050,275
3550,18419
12862,7445
11461,18506
13913,3175
11143,669
29191,13647
11101,13275
1958,84
3487,10900
38709,13129
26957,10367
37490,12338
19109,6098
7652,1032
33508,6048
8202,718
12961,3667
12599,2497
25626,11994
11306,3477
30550,13290
36620,9422
21209,5776
4681,8786
20933,17212
293,18804
30286,14937
38988,18529
2163,85
21048,1886
18740,16215
30135,11735
39185,18319
32724,5535
17454,1370
28706,3752
36292,10495
9929,8866
37442,18282
26088,9931
2799,676
31475,13203
31716,16298
26389,6661
21719,13583
21002,1891
21794,18830
26633,14191
35423,17630
22314,2092
23546,2364
29626,9764
4724,2043
20059,13049
7681,11545
11470,1198
2292,8200
36932,13457
10535,6582
9165,12038
25414,10367
39013,18370
11527,17947
32482,9011
26886,14233
13130,7744
18403,15640
32451,19497
28267,5179
3463,5163
6111,324
8073,7989
5449,13976
351,4391
38907,18324
32902,16171
9585,4868
35892,18616
39154,15168
25401,18776
30931,4606
18102,11339
25457,15675
28385,6689
23703,17758
33202,13780
16012,11221
19436,6603
6888,2244
5862,1848
485,18
10662,634
31800,14036
3627,11929
38601,16308
26839,6442
22955,7857
23535,4002
19371,1640
24808,10691
12984,10527
35299,13160
12889,841
1521,7144
2206,831
24091,11050
1102,11856
27556,12849
20897,12912
33088,12338
38726,18639
6226,3414
782,3772
5981,6993
7903,8466
21753,7420
9704,4694
13004,3982
5445,12648
27166,3245
28351,3671
18599,1541
18731,7322
17643,18880
23179,2273
27757,9348
37650,10959
20561,9206
2732,6889
3935,2259
8795,1850
11404,7636
38513,16437
7804,8056
30359,10930
18098,10011
38385,17191
6326,5873
20490,17260
37386,18618
30449,4407
20636,17085
10583,4639
14814,1053
22733,14587
36957,9810
37392,16154
6422,2548
10814,17569
37454,10616
36017,8434
22727,14018
25435,3568
3231,3203
24150,17241
28506,12603
7056,2312
994,6795
17525,13882
21679,1970
20623,15695
26447,14804
17426,6706
35556,9917
28497,18152
9602,579
1387,9880
262,3089
36469,9066
34217,7489
29204,17455
36461,14840
4001,2424
17788,1810
32603,16722
12361,2145
25135,18336
30500,12235
12145,4964
4087,11997
32562,17852
38530,19369
15313,1100
10092,16779
21198,8032
27633,9015
26270,9226
4357,3375
26611,3103
27675,18286
26510,15102
6195,16454
31393,13391
8184,5563
3728,171
20090,8011
26380,12777
1323,14567
16923,18112
4563,218
27062,10330
25283,5001
34154,9368
18593,9161
11471,13664
37434,17803
33695,14681
23666,9799
19769,6091
11675,4045
6363,358
13952,956
23993,2465
26236,12624
7093,3617
21447,10964
28783,16778
13480,10945
38159,13898
36411,10134
27075,13544
26442,3051
13253,15103
11968,6899
31516,10707
11783,4867
4778,3539
29143,4639
8513,503
12812,8163
38051,12271
38081,14365
17257,13396
14917,11972
6171,12215
25001,3729
12244,5612
36299,19318
9426,6098
31652,10194
4799,2514
8684,4707
5851,3350
32585,6612
8932,1776
1363,9000
32020,11529
8429,7571
17517,4059
11290,3779
8671,7104
21988,3343
19876,8916
37998,11455
4595,10978
11283,5991
27036,12784
22769,7291
14118,978
16361,11137
14059,3781
30296,6257
15832,10793
16106,3448
21436,5432
20814,16231
26246,11352
5419,286
5460,287
7048,2638
7363,13761
23098,2255
23218,13691
28798,3772
19087,1643
28393,5938
6196,328
14970,17594
32900,11295
38197,18057
27975,12780
17710,9311
11731,9133
17927,1432
27574,6020
21099,12054
19640,1977
39371,18324
8337,761
9706,14328
20095,8973
38799,14900
83,3718
3575,16008
16705,17339
19873,3676
26815,12569
22806,2204
21155,12336
22588,10612
26838,11240
6017,3372
1285,2246
25063,13200
10243,3579
30043,4225
1535,142
7782,8244
29289,6237
21787,11273
4514,13375
21983,8179
8937,16375
37104,17913
25212,7257
28505,5374
38031,18303
34108,19036
2424,425
39030,18007
19945,8224
6345,19244
8114,473
24327,2555
17378,8706
27102,15958
4504,16420
13681,17861
10066,17249
29744,16966
20804,3380
27841,3465
1139,2370
14637,3905
26278,9280
1911,11517
9817,7096
30321,6397
7674,16766
20522,7831
30888,18522
30824,16817
654,1574
21858,2010
34555,16291
2965,16563
35797,11589
25864,16995
27106,17955
25544,4747
38681,18546
15245,17909
5526,5339
10696,10074
11099,665
17671,8527
20345,4909
31617,14359
6404,9220
18663,9312
986,219
24260,13360
18165,1865
12561,810
1361,3479
17451,6659
3654,169
9354,932
608,1929
3893,185
14857,18150
25633,7017
26282,5211
11593,7939
34313,12570
24323,17442
38449,18546
33533,9197
14142,12920
1711,2730
17593,12377
13579,914
19332,11891
34616,7094
31585,4998
33090,12010
13720,3778
18112,13881
19671,8324
27195,10025
24060,6078
7026,10448
29806,15884
31901,13313
858,17164
3817,4081
24197,5036
34881,14316
26785,18613
15268,2162
11403,13453
29641,7307
7765,17553
33011,12252
23290,5271
18488,9822
38267,16007
4367,4898
33209,5851
21670,16968
225,7021
32227,17805
22733,7797
5505,8918
19481,7045
1527,118
29004,7625
8835,10300
12042,13561
10821,646
33988,8972
2950,13167
32937,16625
28283,16910
29252,3940
17682,7076
14132,14029
20037,5398
8048,471
20374,1785
27559,7430
33906,6314
15122,5319
38177,11926
7900,9618
33638,11195
37466,17018
34316,7875
3344,7028
38208,11993
34811,7854
14795,17941
2340,14527
33969,14183
3690,17464
1199,3039
23668,4641
30920,7344
23974,8131
10846,5375
30822,4557
36948,14584
12824,2993
22642,13290
35739,8065
10684,10682
21668,13084
6818,2123
30037,4223
6200,3242
27110,3231
37044,11259
12820,16056
24740,7260
32931,19038
2238,10436
1868,9405
12787,832
13129,3979
29842,19216
18335,8371
30377,9926
17085,12431
33425,5960
1889,79
557,2609
1358,16658
16196,1194
20089,1750
33437,5970
22831,2208
7635,436
36650,17347
7301,17529
